TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,AccountBalance,Cluster
275.98,Credit,Washington,Online,72.0,Retired,67.0,6151.05,0
590.68,Debit,Washington,Branch,27.0,Student,22.999999999999996,852.1999999999999,0
152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,9141.79,0
395.77,Credit,El Paso,Branch,43.0,Doctor,118.0,6425.99,1
615.16,Debit,Boston,Online,26.0,Student,140.0,214.61,1
207.82,Credit,Las Vegas,Online,19.0,Student,30.0,229.02,1
220.52,Debit,Seattle,ATM,57.0,Retired,151.99999999999997,1793.09,0
281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,4437.48,0
57.90999999999999,Credit,Sacramento,Branch,58.0,Engineer,97.0,3641.06,0
30.480000000000004,Credit,Seattle,Branch,32.0,Doctor,78.0,11481.85,0
913.49125,Debit,Austin,Branch,65.0,Retired,180.0,7567.17,1
453.09,Debit,San Jose,Branch,48.0,Doctor,97.0,6708.65,0
424.47,Debit,Oklahoma City,Online,22.0,Student,116.00000000000001,5491.55,0
228.4,Debit,Omaha,ATM,67.0,Doctor,116.00000000000001,9598.43,0
67.17,Debit,Seattle,Online,63.0,Doctor,48.0,14410.44,0
284.89,Debit,Atlanta,Online,53.0,Doctor,115.0,9738.6,1
118.68999999999998,Debit,Omaha,Online,33.0,Doctor,296.0,749.3399999999999,0
221.33,Debit,Louisville,ATM,27.0,Student,276.0,1185.43,1
252.31,Credit,Seattle,ATM,26.0,Student,172.0,1584.6,0
58.849999999999994,Credit,Milwaukee,Online,71.0,Retired,115.0,1789.8,0
194.68,Debit,Memphis,Online,32.0,Doctor,165.0,14494.18,0
433.53,Debit,Philadelphia,Branch,38.0,Doctor,231.0,6368.32,0
178.26,Debit,Oklahoma City,ATM,59.0,Retired,59.00000000000001,1137.13,0
207.65,Debit,San Francisco,Online,34.0,Engineer,98.0,5143.8,0
236.99999999999997,Debit,Tucson,Online,49.0,Doctor,115.0,14021.4,0
913.49125,Debit,New York,Online,28.0,Student,114.0,5946.45,0
347.63,Credit,Chicago,Online,25.0,Student,272.0,1400.04,1
517.68,Debit,Omaha,ATM,31.0,Doctor,24.0,11305.81,0
36.25,Debit,Tucson,Branch,52.0,Doctor,75.99999999999999,193.06,0
46.53,Debit,San Francisco,ATM,42.0,Engineer,34.0,4468.12,0
207.47,Debit,Miami,ATM,53.0,Doctor,12.0,1688.9,0
199.7,Debit,Indianapolis,ATM,43.0,Engineer,285.0,7574.449999999999,1
307.89,Credit,Nashville,Online,62.0,Retired,90.0,2637.55,0
403.63,Debit,Las Vegas,Branch,31.0,Engineer,167.0,3304.02,1
20.06,Debit,Memphis,ATM,27.0,Student,144.0,445.21,0
236.57,Debit,Sacramento,ATM,79.0,Retired,112.0,3488.77,0
0.32,Debit,Boston,ATM,39.0,Engineer,136.0,7158.58,1
14.279999999999998,Debit,Phoenix,ATM,23.0,Student,81.0,1597.51,0
232.35000000000002,Credit,Atlanta,Branch,33.0,Engineer,153.0,4186.25,1
317.53,Debit,Miami,Online,44.0,Engineer,104.0,6237.68,0
74.67,Debit,Indianapolis,ATM,43.0,Engineer,283.0,3449.35,1
65.01,Credit,Austin,Online,29.0,Doctor,67.0,10235.19,1
0.45000000000000007,Debit,Kansas City,Branch,34.0,Engineer,172.0,8670.23,1
364.13,Debit,Fort Worth,ATM,63.0,Doctor,61.00000000000001,8198.0,1
340.13,Debit,Mesa,Branch,24.0,Student,32.0,1149.74,0
15.81,Debit,Oklahoma City,Branch,69.0,Doctor,11.0,8384.85,0
222.66,Debit,Detroit,Online,39.0,Doctor,88.0,14466.38,1
638.24,Debit,Phoenix,Branch,48.0,Engineer,64.0,5695.78,0
241.21000000000004,Debit,Omaha,ATM,31.0,Engineer,107.99999999999999,1220.86,0
171.16,Debit,New York,Online,51.0,Retired,42.00000000000001,6126.5,0
913.49125,Debit,Raleigh,Branch,29.0,Engineer,118.0,2861.65,0
37.65,Credit,San Jose,Online,27.0,Student,109.0,411.78,0
25.77,Debit,Memphis,Online,68.0,Retired,18.0,4331.54,0
789.8,Debit,Jacksonville,ATM,40.0,Doctor,94.0,13948.09,1
308.85,Credit,Los Angeles,Branch,20.0,Student,33.0,333.19,1
913.49125,Debit,Miami,ATM,27.0,Student,20.0,1189.03,0
806.97,Debit,Seattle,Online,25.0,Student,11.0,102.2,0
364.81,Debit,Charlotte,Online,25.0,Student,53.00000000000001,1145.23,1
490.81999999999994,Debit,Kansas City,ATM,26.0,Engineer,114.0,8704.27,1
913.49125,Debit,Detroit,Branch,61.0,Doctor,125.0,6223.26,1
311.28,Debit,Atlanta,Branch,49.0,Doctor,198.0,135.96,1
85.03,Debit,San Diego,ATM,51.0,Retired,48.0,4597.57,0
307.75,Debit,Detroit,Branch,64.0,Doctor,63.0,1061.58,1
333.67,Debit,Fort Worth,Online,36.0,Engineer,68.00000000000001,9238.08,1
589.89,Debit,Jacksonville,Branch,56.0,Engineer,213.0,9404.63,1
372.08,Debit,Houston,Branch,66.0,Doctor,63.0,13330.74,1
502.9,Credit,Fresno,Online,26.0,Student,141.0,341.24,1
103.81,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,7044.63,0
69.43,Debit,Las Vegas,ATM,30.0,Engineer,162.0,9281.85,1
110.4,Credit,San Diego,ATM,56.0,Doctor,61.99999999999999,8639.36,0
275.65,Credit,Atlanta,Branch,28.0,Engineer,14.0,4957.57,1
336.01,Debit,Colorado Springs,Online,63.0,Doctor,121.0,9938.2,1
251.8,Debit,Mesa,ATM,62.0,Doctor,102.0,11796.66,0
334.07,Debit,New York,Branch,59.0,Engineer,200.00000000000003,7306.79,0
52.44,Debit,Raleigh,Online,27.0,Student,87.0,3157.75,0
913.49125,Debit,San Diego,ATM,25.0,Student,39.0,1941.8,0
141.37,Debit,Denver,Online,46.0,Engineer,77.0,1019.7699999999999,1
211.7,Credit,Chicago,Online,50.0,Doctor,205.0,12272.78,1
61.39999999999999,Debit,San Jose,Branch,41.0,Engineer,20.0,7892.87,0
308.23,Debit,Las Vegas,ATM,60.0,Retired,22.999999999999996,4150.63,1
111.41,Debit,Chicago,Branch,21.0,Student,181.0,1204.11,1
675.49,Debit,Charlotte,ATM,61.0,Retired,159.0,1892.9999999999998,1
29.720000000000002,Debit,San Antonio,ATM,26.0,Student,37.99999999999999,1059.62,0
301.73,Debit,Tucson,Online,67.0,Doctor,163.0,990.7399999999999,0
294.61,Debit,Omaha,Branch,60.0,Retired,74.0,7375.59,0
106.43,Credit,Phoenix,ATM,52.0,Engineer,164.0,9403.12,0
381.52,Debit,Seattle,Online,36.0,Doctor,79.0,5798.92,0
913.49125,Credit,Houston,Online,25.0,Student,71.0,1498.93,1
5.66,Debit,Fresno,Branch,40.0,Engineer,33.0,5434.64,1
209.09,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,9100.81,0
521.81,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,4750.96,0
588.36,Debit,Charlotte,Online,33.0,Engineer,134.0,8434.99,1
146.67,Debit,Albuquerque,Online,20.0,Student,273.0,1569.75,1
176.52,Credit,San Diego,Online,73.0,Retired,94.0,7132.08,0
57.34,Debit,Atlanta,Online,27.0,Student,81.0,1100.64,1
294.77,Debit,Philadelphia,Online,77.0,Retired,101.0,2272.17,0
881.32,Debit,El Paso,Online,31.0,Engineer,59.00000000000001,2287.93,1
162.59,Debit,Indianapolis,Branch,64.0,Retired,18.999999999999996,7104.83,1
56.15,Debit,Nashville,Branch,31.0,Doctor,77.0,13265.92,0
524.55,Debit,El Paso,ATM,39.0,Doctor,175.0,8292.75,1
535.4,Debit,San Diego,Branch,23.0,Student,110.0,651.8399999999999,0
56.84,Debit,Raleigh,ATM,45.0,Engineer,185.0,7977.78,0
135.94,Debit,Houston,Branch,71.0,Retired,258.0,4710.21,1
47.1,Credit,Washington,Branch,42.0,Doctor,178.0,6308.07,0
124.05000000000001,Credit,Albuquerque,Branch,61.0,Doctor,220.0,7009.54,1
802.89,Debit,Chicago,ATM,19.0,Student,175.0,1973.63,1
193.16,Debit,Charlotte,ATM,64.0,Retired,109.0,2304.56,1
541.52,Credit,Indianapolis,Branch,48.0,Engineer,161.0,6087.24,1
20.17,Debit,San Antonio,ATM,77.0,Retired,86.0,3869.3699999999994,0
35.98,Credit,Nashville,Branch,40.0,Doctor,133.0,11147.34,0
273.24,Debit,Fresno,Branch,51.0,Retired,173.0,2202.21,1
663.45,Debit,Albuquerque,ATM,67.0,Retired,147.0,5897.29,1
343.86,Debit,Charlotte,Branch,57.0,Engineer,70.0,3278.65,1
69.38,Debit,Detroit,Branch,69.0,Doctor,280.0,12072.11,1
75.43,Debit,Fresno,ATM,77.0,Retired,266.0,1441.86,1
414.64,Debit,Mesa,Branch,32.0,Doctor,74.0,7253.22,0
86.79,Debit,Fort Worth,Branch,33.0,Doctor,166.0,8795.37,1
913.49125,Debit,Omaha,ATM,34.0,Engineer,36.0,2636.32,0
14.1,Debit,Louisville,Branch,45.0,Engineer,73.0,6949.21,1
63.330000000000005,Credit,Louisville,Branch,23.0,Student,123.99999999999999,792.33,1
606.27,Debit,Louisville,Branch,29.0,Doctor,42.00000000000001,9668.78,1
4.47,Debit,Baltimore,Branch,27.0,Student,132.0,1381.75,1
289.01,Debit,Miami,Online,66.0,Retired,96.0,4226.26,0
338.69,Debit,Virginia Beach,Branch,18.0,Student,169.0,1137.89,0
97.73,Debit,Sacramento,Branch,69.0,Doctor,156.0,7885.209999999999,0
913.49125,Debit,Albuquerque,ATM,20.0,Student,104.0,9427.06,1
27.61,Credit,Fort Worth,ATM,54.0,Retired,26.0,3679.64,1
284.17,Debit,Memphis,ATM,51.0,Retired,189.0,3479.56,0
76.21,Debit,Los Angeles,Branch,22.0,Student,69.00000000000001,664.9299999999998,1
334.79,Credit,Denver,Branch,69.0,Doctor,292.0,624.0899999999999,1
584.51,Debit,Denver,ATM,74.0,Retired,75.99999999999999,3254.56,1
432.18,Debit,Las Vegas,Branch,18.0,Student,162.0,678.8299999999999,1
134.55,Debit,San Jose,Online,59.0,Doctor,165.0,14852.42,0
61.66,Debit,Sacramento,ATM,26.0,Student,86.0,5705.4,0
12.35,Debit,Fresno,Branch,25.0,Student,22.0,1846.85,1
213.25,Debit,San Francisco,Branch,25.0,Student,63.0,677.7899999999998,0
34.93,Debit,Columbus,Branch,31.0,Engineer,72.0,2810.37,1
913.49125,Debit,Miami,Branch,67.0,Doctor,36.0,10631.43,0
335.68,Debit,Tucson,Online,24.0,Student,142.0,1188.95,0
423.96,Debit,San Diego,ATM,43.0,Doctor,75.0,8374.38,0
361.38,Credit,Milwaukee,Online,72.0,Retired,71.0,4972.92,0
220.82,Debit,Louisville,Branch,42.0,Engineer,30.999999999999996,4298.13,1
717.36,Credit,San Diego,Online,22.0,Student,138.0,514.88,0
406.12,Debit,Houston,ATM,42.0,Doctor,106.0,10501.53,1
427.83,Debit,Phoenix,ATM,47.0,Engineer,29.000000000000004,3293.06,0
416.62,Credit,Baltimore,Online,26.0,Student,67.0,9700.9,1
21.9,Debit,Phoenix,ATM,28.0,Student,30.0,1052.27,0
717.74,Credit,Sacramento,Online,42.0,Engineer,168.00000000000003,8375.16,0
393.68,Debit,San Diego,ATM,55.0,Doctor,141.0,10135.88,0
281.91,Debit,Denver,Branch,25.0,Student,269.0,225.53,1
239.85000000000002,Debit,Tucson,ATM,70.0,Retired,50.00000000000001,1477.63,0
237.84,Debit,Nashville,Branch,26.0,Student,16.0,8932.39,0
459.28999999999996,Credit,Kansas City,Online,64.0,Retired,109.0,1006.12,1
196.49,Debit,Oklahoma City,Branch,41.0,Engineer,65.0,7516.560000000001,0
21.23,Debit,Virginia Beach,ATM,23.0,Student,103.0,319.18,0
95.23,Debit,Denver,Online,20.0,Student,60.00000000000001,966.8799999999999,1
344.87,Debit,Houston,Branch,58.0,Retired,25.000000000000004,7447.44,1
129.62,Credit,San Jose,ATM,23.0,Student,123.99999999999999,620.28,0
16.53,Debit,Houston,ATM,21.0,Student,220.0,707.95,1
277.02,Credit,Denver,ATM,46.0,Doctor,227.0,8586.38,1
13.02,Debit,Charlotte,Branch,51.0,Doctor,42.00000000000001,6076.45,1
199.02,Debit,Memphis,ATM,22.0,Student,185.0,793.6299999999999,0
684.5,Debit,Fort Worth,Branch,29.0,Doctor,75.99999999999999,6258.63,1
913.49125,Credit,Virginia Beach,Online,61.0,Doctor,61.00000000000001,10456.24,0
45.92,Debit,Nashville,ATM,26.0,Student,22.999999999999996,544.56,0
761.73,Debit,Columbus,ATM,19.0,Student,26.999999999999996,151.28,1
331.38,Debit,Miami,ATM,42.0,Engineer,122.0,844.5499999999998,0
602.8,Debit,Baltimore,Branch,60.0,Retired,173.0,7417.69,1
64.12,Credit,Indianapolis,Branch,57.0,Doctor,222.0,1029.09,1
57.38,Debit,Kansas City,Online,28.0,Student,86.0,899.5199999999999,1
94.64,Credit,New York,ATM,28.0,Student,144.0,586.76,0
155.56,Credit,Austin,Branch,19.0,Student,64.0,129.79,1
301.39,Credit,Denver,Online,47.0,Doctor,104.0,10548.58,1
136.31,Debit,Nashville,Online,74.0,Retired,65.0,4384.95,0
4.39,Debit,Philadelphia,ATM,26.0,Student,63.0,1429.61,0
429.25,Debit,Seattle,Online,29.0,Engineer,107.0,5019.68,0
138.54,Credit,Austin,Branch,60.0,Engineer,93.0,8274.77,1
33.03,Debit,Washington,Branch,21.0,Student,28.0,935.8800000000001,0
76.39,Debit,Sacramento,Online,30.0,Doctor,80.0,11584.32,0
25.32,Debit,Oklahoma City,ATM,19.0,Student,25.000000000000004,1642.34,0
330.91,Debit,Kansas City,ATM,36.0,Engineer,28.0,6481.35,1
153.55,Debit,Denver,Online,37.0,Doctor,16.0,5619.91,1
217.61,Debit,Omaha,Online,27.0,Student,120.0,1661.1,0
131.69,Credit,Denver,Branch,53.0,Engineer,59.00000000000001,2958.43,1
913.49125,Debit,Raleigh,Online,60.0,Retired,84.00000000000001,3506.11,0
68.49,Debit,Nashville,Online,67.0,Retired,49.0,6683.31,0
913.49125,Debit,Colorado Springs,ATM,69.0,Retired,151.0,1619.16,1
470.62,Debit,Tucson,Branch,57.0,Doctor,127.0,12470.62,0
385.35,Debit,Miami,Branch,38.0,Doctor,269.0,5184.13,0
74.72,Debit,Phoenix,Online,26.0,Student,132.0,165.75,0
352.03,Credit,Phoenix,Online,27.0,Student,219.0,4846.68,0
275.87,Debit,Seattle,ATM,25.0,Student,112.0,1697.58,0
90.94,Credit,Colorado Springs,ATM,63.0,Retired,56.0,3896.08,1
206.25,Debit,Baltimore,ATM,74.0,Retired,56.0,3651.07,1
116.76000000000002,Debit,Philadelphia,ATM,51.0,Engineer,212.0,4480.43,0
91.5,Debit,Omaha,ATM,47.0,Doctor,77.0,667.6599999999999,0
489.31,Debit,Louisville,Branch,43.0,Engineer,36.0,5595.22,1
913.49125,Debit,San Antonio,Branch,18.0,Student,65.0,1588.31,0
414.49,Credit,Phoenix,Online,58.0,Doctor,107.99999999999999,12709.58,0
315.13,Debit,Omaha,Branch,30.0,Engineer,143.0,6570.94,0
28.38,Debit,Tucson,Branch,45.0,Doctor,260.0,8892.62,0
456.05,Debit,Detroit,Branch,68.0,Doctor,20.0,11729.51,1
277.22,Debit,Kansas City,Branch,35.0,Doctor,41.0,12104.51,1
54.84,Debit,Kansas City,Online,52.0,Retired,123.99999999999999,3495.51,1
29.92,Credit,Denver,Online,68.0,Doctor,63.0,7855.01,1
133.06,Debit,Las Vegas,Online,35.0,Engineer,143.0,8843.44,1
332.06,Debit,Seattle,ATM,29.0,Doctor,221.0,11826.52,0
14.34,Credit,Memphis,Online,67.0,Retired,24.0,7932.509999999999,0
468.32,Debit,Fresno,Online,69.0,Retired,151.99999999999997,4710.04,1
582.17,Debit,Tucson,Branch,57.0,Engineer,135.0,7310.83,0
245.62,Debit,San Antonio,Branch,23.0,Student,127.0,1879.8200000000002,0
913.49125,Credit,Baltimore,Online,43.0,Doctor,112.0,9018.33,1
83.6,Debit,San Jose,ATM,47.0,Doctor,192.0,13899.24,0
331.22,Credit,Oklahoma City,Branch,61.0,Doctor,161.0,12613.25,0
57.49,Credit,Detroit,Online,24.0,Student,177.0,765.1499999999999,1
85.58,Debit,Fort Worth,ATM,55.0,Engineer,60.00000000000001,7794.84,1
157.56,Debit,Indianapolis,Branch,43.0,Doctor,159.0,7541.160000000001,1
230.3,Debit,Colorado Springs,Online,46.0,Engineer,24.0,8356.88,1
305.92,Debit,El Paso,ATM,72.0,Retired,88.0,1445.47,1
913.49125,Debit,Boston,Online,35.0,Engineer,29.000000000000004,5141.32,1
116.32999999999998,Debit,Fresno,Branch,27.0,Student,144.0,1696.15,1
537.71,Credit,Mesa,Online,19.0,Student,175.0,1806.08,0
538.17,Credit,Washington,Branch,27.0,Engineer,252.0,5908.04,0
219.44,Debit,Washington,Online,42.0,Engineer,22.999999999999996,4207.27,0
61.61999999999999,Debit,Miami,Online,57.0,Doctor,18.999999999999996,8365.37,0
58.77000000000001,Debit,Memphis,Online,27.0,Engineer,191.0,7261.7,0
538.13,Debit,Charlotte,ATM,62.0,Retired,165.0,5008.59,1
177.05,Debit,Philadelphia,Branch,24.0,Student,235.0,4287.82,0
403.01,Debit,Washington,Online,63.0,Doctor,286.0,10513.52,0
719.76,Debit,San Francisco,Branch,19.0,Student,190.0,690.5199999999999,0
163.22,Debit,Miami,Online,26.0,Student,217.0,1788.27,0
242.85000000000002,Debit,San Antonio,Online,42.0,Engineer,93.0,4672.8,0
291.22,Credit,Baltimore,Online,41.0,Engineer,100.00000000000001,3677.63,1
56.52,Debit,Omaha,ATM,42.0,Engineer,151.99999999999997,6911.2,0
195.8,Debit,Raleigh,Online,39.0,Doctor,186.0,12027.68,0
66.76,Credit,Austin,Branch,36.0,Doctor,44.0,184.72,1
190.9,Debit,Jacksonville,Online,28.0,Student,40.0,101.25,1
106.99,Debit,Omaha,Branch,38.0,Engineer,151.99999999999997,5771.4,0
655.81,Debit,Omaha,ATM,55.0,Retired,164.0,4539.99,0
107.1,Credit,Philadelphia,Online,25.0,Student,175.0,193.8,0
79.92,Debit,Miami,ATM,44.0,Engineer,274.0,9138.76,0
430.83,Debit,Los Angeles,Branch,18.0,Student,292.0,941.4899999999999,1
235.34,Debit,Washington,Branch,26.0,Student,68.00000000000001,566.83,0
86.35,Credit,Indianapolis,Branch,52.0,Retired,24.0,1550.48,1
337.99,Debit,Colorado Springs,ATM,70.0,Doctor,115.0,9038.63,1
577.13,Credit,San Jose,Branch,40.0,Engineer,66.0,6640.51,0
213.33,Debit,Omaha,ATM,52.0,Retired,161.0,5400.44,0
54.52,Debit,Indianapolis,Branch,32.0,Doctor,164.0,6980.98,1
100.13,Debit,Denver,Branch,57.0,Doctor,168.00000000000003,5209.16,1
883.92,Credit,Tucson,Online,53.0,Retired,129.0,2342.64,0
69.8,Credit,New York,Branch,27.0,Student,138.0,136.77,0
768.94,Debit,Indianapolis,Branch,64.0,Retired,53.00000000000001,6860.18,1
179.62,Debit,Tucson,Online,24.0,Student,119.0,409.26,0
425.91,Debit,Jacksonville,ATM,23.0,Student,47.0,383.58,1
263.34,Debit,Denver,ATM,64.0,Retired,55.0,2411.02,1
113.03,Credit,Tucson,Online,36.0,Doctor,12.0,6756.13,0
11.02,Debit,Austin,Online,42.0,Doctor,42.00000000000001,7879.66,1
865.17,Debit,Houston,Branch,24.0,Student,161.0,9297.5,1
152.0,Debit,Albuquerque,ATM,51.0,Engineer,63.0,7531.429999999999,1
270.39,Debit,Jacksonville,ATM,25.0,Student,104.0,899.15,1
246.41,Debit,Detroit,ATM,54.0,Retired,22.999999999999996,1431.6,1
336.84,Debit,Washington,ATM,22.0,Student,100.00000000000001,4500.26,0
261.45,Credit,Oklahoma City,Online,50.0,Engineer,96.0,6735.74,0
99.98,Credit,Washington,Online,73.0,Retired,151.99999999999997,3037.97,0
400.69,Debit,Las Vegas,Online,32.0,Engineer,26.0,9040.33,1
411.47,Debit,Fort Worth,ATM,26.0,Student,120.0,796.63,1
204.63,Debit,Las Vegas,Online,52.0,Engineer,91.99999999999999,9199.52,1
421.56,Debit,San Jose,Online,53.0,Engineer,144.0,8037.870000000001,0
193.38,Debit,Memphis,ATM,18.0,Student,285.0,1081.79,0
377.04,Debit,Chicago,ATM,34.0,Engineer,64.0,3812.87,1
54.1,Credit,Boston,Branch,28.0,Engineer,17.0,940.91,1
18.1,Debit,Louisville,ATM,57.0,Retired,66.0,6474.34,1
408.62,Credit,Fort Worth,Online,48.0,Engineer,159.0,2498.48,1
162.1,Debit,Baltimore,Branch,64.0,Doctor,221.0,9578.74,1
165.31,Debit,Boston,ATM,49.0,Doctor,28.0,7346.66,1
267.48,Debit,Albuquerque,ATM,21.0,Student,159.0,811.86,1
856.9,Debit,New York,Branch,36.0,Engineer,150.0,8579.69,0
433.9,Debit,Albuquerque,Online,65.0,Doctor,37.0,9013.1,1
271.22,Credit,Louisville,ATM,45.0,Doctor,87.0,6863.02,1
307.68,Credit,Detroit,Online,75.0,Retired,162.0,2052.84,1
348.17,Debit,El Paso,ATM,21.0,Student,181.0,1887.84,1
43.1,Debit,Denver,Branch,25.0,Student,102.0,6944.9,1
557.78,Credit,Phoenix,Branch,26.0,Student,102.0,1289.48,0
325.6,Debit,Dallas,ATM,69.0,Doctor,88.0,13777.1,1
235.83,Credit,Memphis,Online,53.0,Engineer,169.0,4120.75,0
603.54,Debit,Albuquerque,Online,44.0,Doctor,26.0,10517.47,1
270.25,Debit,Tucson,ATM,31.0,Engineer,42.00000000000001,5414.97,0
123.38,Debit,Sacramento,Online,59.0,Doctor,40.0,13542.41,0
577.12,Debit,Virginia Beach,ATM,39.0,Engineer,69.00000000000001,5265.88,0
92.24,Debit,Philadelphia,Branch,60.0,Engineer,93.0,6937.48,0
856.21,Credit,Colorado Springs,Branch,33.0,Doctor,109.0,12690.79,1
251.53999999999996,Debit,Tucson,Branch,48.0,Doctor,177.0,254.75,0
28.630000000000003,Debit,San Diego,Branch,56.0,Retired,146.0,3382.91,0
185.97,Debit,Denver,Online,23.0,Student,18.999999999999996,1776.91,1
243.07999999999998,Credit,Jacksonville,Online,24.0,Student,93.0,131.25,1
